"ID","target","log_target","X20aa07010","X963a49cdc","X68a945b18","X935ca66a9","X8.61E.26","X26fc93eb7","X0572565c2","X66ace2992","fb49e4212","X6619d81fc","aca228668","X6eef030c1","bc70cbc26","fc99f9426","X7e814a30d","bd6da0cca","X1db387535","b43a7cfd5","X024c577b9","ea772e115","ad009c8b9","X2ec5b290f","X0ff32eb98","X166008929","X58e056e12","X241f0f867","cbb673163","X1931ccfdd","f02ecb19c","X58e2e02e6","X1fe5d56b9","X9fd594eec","fb0f5dbfe","X91f701ba2","ca2b906e8","X703885424","f97d9431e","X939f628a7","X62fb56487","eeb9cd3aa","X324921c7b","X58232a6fb","c0d2348b7","X491b9ee45","c8d582dd2","d6bb78916","c10f31664","X4bcf15776","X70feb1494","adb64ff71","X11e12dbe8","X9de83dc23","X62e59a501","X15ace8c9f","X5c6487af1","bb0ce54e9","f190486d6","f74e8f13d","X5d3b81ef8","X77deffdf0","c5a231d81","e176a204a","X1702b5bf0","a09a238d0","X190db8488","c47340d97","X8781e4b91","ef30f6be5","X23310aa6f"
"5244e20bb",1838333.34,14.4243699256281,"Medium",-0.524157763503323,-0.415055958821234,-0.409949999059301,-0.452610831503595,-0.454892626751411,0.393205935501138,-0.496464964242598,-0.338857239327169,-0.388978256238577,-0.493480073490529,0.0275849387466594,-0.0617027698397159,-0.476522314905193,-0.449066270723085,-0.417230659089456,1.38865824141227,-0.164710440580474,-0.281353586896072,-0.439126869913189,-0.465309433808231,-0.457283884438212,-0.426634558899416,-0.331950312811893,-0.343965151808429,0.352989445780374,-0.460035358969573,-0.444943557060677,-0.47916027497025,-0.197086896828759,-0.454259467051105,1.84785289457977,-0.361513285329548,-0.248039311439783,-0.347504057569373,-0.408469320528681,-0.40749529342496,-0.349420787295914,-0.485449478175412,-0.295937986707695,-0.3318601852608,-0.179991196023945,-0.470593938140891,-0.444860718315969,-0.357094332065464,2.75037759226385,-0.474192620362157,-0.454925468762598,-0.427890846582516,-0.0720124913576695,-0.2240128400686,-0.0302052143555555,-0.518176300778863,-0.354938232648946,-0.451653130820415,-0.454015564419965,-0.3443543630157,-0.5062000905691,-0.503872739778653,-0.47682020662811,0.151666720185805,-0.182630432545762,-0.0753710882190288,0.96160903001275,-0.437118005016627,-0.440788551204325,-0.460586880393571,-0.460603815054764,-0.366967891235657
"ca6c4ea0d",547000,13.2122040814041,"Medium",-0.465951738590998,-0.479086797762887,-0.22867756141593,-0.452610831503595,0.723160595430172,-0.34968624277251,-0.0418390554394357,-0.242898562757243,-0.404670818690488,-0.229631574229617,-0.238787852414112,-0.308080942486854,-0.402686026899556,-0.469187806361002,-0.39379393891152,-0.407363724001651,-0.328471747541187,1.13913423220929,0.467166397606069,-0.476446567594292,4.8831302730256,-0.246972652454484,-0.417885961078329,-0.179485840308536,-0.175554026506337,-0.429904823550974,-0.301974410376279,-0.47916027497025,-0.401606242290354,-0.337218088116823,0.148146104215744,-0.362738307832907,-0.424042745211787,-0.463245235588465,-0.465311037032422,-0.416589712787871,-0.498721248924801,-0.485449478175412,-0.324415492535284,-0.291000919309939,-0.321335837520983,-0.362983751829078,-0.430242402333994,-0.42160934305051,0.0637263627916517,3.02684083279468,-0.454925468762598,-0.505333051172799,-0.399767964398403,-0.455691424548432,-0.47040424879068,-0.364363053668874,-0.388308049985288,-0.51767154990042,-0.454015564419965,-0.340493444820074,-0.444368121472372,-0.434065926852856,-0.465846132998986,-0.470075934499791,-0.414926888652671,-0.333097328004673,-0.34295640842752,-0.183610658306114,1.52745843806764,-0.460428101016151,-0.400702575832872,-0.50041912748561
"0cba9fad9",5187333.34,15.4617303157761,"Medium",-0.524157763503323,-0.479086797762887,3.98112144453123,-0.452610831503595,-0.172664571723399,-0.145329596368611,-0.0774015085083232,0.279133729338274,-0.397325363925764,0.00472062073339086,-0.398727531431848,-0.482360242570845,4.24038770145651,-0.486518761329975,3.18180824208137,3.27836952204979,-0.000271313640620178,9.69428086333898,0.273744838877675,1.83422745338625,-0.0449477069732728,3.85339503314908,4.46638379311946,-0.218245492093433,0.696207205032439,-0.434098248583459,-0.486127372254075,-0.262494637933766,-0.126376556171777,1.22113123946785,-0.0437693701658106,0.243035320078303,0.0687501389853964,-0.32695767660334,0.0590089043875959,0.370835430384112,-0.493565359311289,-0.485449478175412,1.3913100138474,-0.346818125549081,-0.214227340524947,0.564871910565778,1.73028182532459,0.0542991255360193,-0.0287692914767445,0.154806610205003,-0.384088745579638,0.851516151609357,3.95249089550648,-0.455691424548432,4.01085620072328,1.2328121154177,-0.293730492828809,2.25818290991652,-0.37572776499416,0.22232313033324,1.15032491995602,-0.158111495132663,4.5881368529679,-0.333289550044538,-0.132037024167706,-0.368621665553203,-0.133251341616912,3.02856984958767,-0.460737000419919,5.68973230396212,0.0431244995759322,-0.263114252393797
"4a5425356",1600000,14.28551418721,"Medium",-0.28468412179074,-0.194896589859672,-0.177673577724994,-0.135454040881028,-0.283706080845672,-0.229717776075427,-0.298583726382774,-0.299374779677504,-0.211450006707765,-0.091344655885797,-0.372936110720198,-0.100457232912398,-0.239666670634653,-0.0898161073900371,-0.187170204033527,-0.256910263259976,-0.220977473627257,-0.22614700192408,-0.223555734322297,-0.176868917254363,-0.274996347166416,-0.211963113368341,-0.128178660696244,-0.334289898190788,-0.231008180563376,-0.184304719378384,-0.260837892074376,-0.132469216778985,-0.128024567722219,-0.224629895502279,-0.514185551949219,-0.383770512689291,-0.213840479060146,-0.188295409118568,-0.249769583884652,-0.126452471571911,-0.0908624725909145,-0.227286348224205,-0.328837465489878,-0.232530082172031,-0.213436675480756,-0.203399600402468,-0.247370136475652,-0.195832151306599,-0.233595325342295,-0.210823916385688,-0.17913863463308,-0.256666612110308,-0.211627994716002,-0.17652397206205,-0.153442851131496,-0.265046364594082,-0.313823762519035,-0.259636617984702,-0.176041683548236,-0.336983519187686,-0.267541647951624,-0.0862026278454126,-0.177087302175805,-0.199399713377174,-0.233829976860768,-0.229324900314689,-0.182397711988819,-0.233589838589962,-0.207489482679927,-0.189021217488055,-0.0813761167455798,-0.244357232370595
"a5c7e6ca0",1227333.34,14.0203543575389,"Medium",-0.0627984291982639,1.3988576698471,4.5891159521053,-0.079239996029303,1.08729544352386,3.36344453554276,-0.0705475097237548,1.11302154096166,1.88894743159464,-0.489581560732841,-0.129437254350926,-0.498464078508215,-0.14095056023417,-0.377245612265168,-0.428798783792669,-0.274967432907627,-0.274426901204263,0.288251528414623,-0.415137949866695,2.54407911074662,-0.509347916316573,3.81914109483737,4.42732213481653,-0.381786597768297,-0.345114287132027,-0.460035358969573,2.16576510693095,4.6762906648794,0.0596589835304754,-0.482430717067545,0.426670689656389,-0.0849644551961692,-0.400118324081182,0.0664177777400907,-0.509788423495451,-0.368086142852349,-0.442961259017952,0.270717403558629,-0.3667779934403,-0.0146655999151971,9.7525287743669,-0.338150631910968,-0.469996221027724,-0.465836040821493,-0.207225903228386,1.55719797745851,-0.444983472526393,-0.137013733010077,0.0872073409629062,5.64552737894207,0.315155351920931,-0.266462272201767,1.39617416051431,0.365764926988198,3.33511392778901,-0.323996794347853,1.38570990618944,-0.456676309655866,-0.47682020662811,3.50415591869566,0.854135234711533,-0.0188717443279814,0.614877214746295,4.27598911673865,-0.119950992986851,0.202317020334066,-0.293232705464183,0.0597222912365784
"bb8d7aab5",908000,13.7189996575834,"Medium",-0.514967338517166,-0.479086797762887,-0.318480603142046,-0.452610831503595,-0.315096703811329,0.0240915505716356,-0.250462589776448,-0.413665922537616,-0.472449333110443,-0.390500453822869,-0.359576386211373,-0.457351931032334,-0.235967957792858,-0.52264939932721,-0.453888093213921,-0.270440463583994,-0.326121971613494,-0.342784487890998,-0.267409571211167,-0.476446567594292,-0.434383926670492,0.047211586604144,-0.424135826406797,0.332423032915729,-0.342917219028536,0.953304189016286,0.357468392705062,-0.393236092639423,-0.20722394264729,-0.373908478063621,-0.0846871104066133,-0.36063826925572,-0.462857190682419,-0.463245235588465,-0.463220221212628,-0.445388707437086,-0.498339329706737,-0.485449478175412,-0.206496213156499,-0.335785529587957,-0.354788407114301,-0.100354695725425,-0.467967088739091,-0.405001518440498,-0.367504180085191,-0.430874748823097,-0.444828128835202,-0.126083838108837,-0.205154763345745,-0.340585956400106,-0.149038957590476,-0.419541532211068,-0.388308049985288,1.46288102249971,-0.454015564419965,2.69997963423548,-0.436427372152428,0.404493901375267,-0.0052164259535133,-0.401660237108549,-0.437454104869631,-0.331388253956365,0.742558862935632,-0.407548246870346,-0.467386483491784,-0.0794211069596151,-0.482699734919641,0.0750088027809293
"500d02a95",448666.66,13.0140354856599,"Medium",-0.524157763503323,-0.190948022525451,-0.177673577724994,-0.135454040881028,-0.456223527950204,-0.229717776075427,-0.0567580744178836,-0.526611767107184,-0.382300570088828,-0.091344655885797,-0.235287037050839,-0.100457232912398,-0.239666670634653,-0.0898161073900371,-0.404009945142928,-0.343380007882944,-0.149658162796945,0.123687939641419,0.636410261493414,-0.317556792246482,-0.288214412871085,-0.211963113368341,-0.128178660696244,-0.37650918670413,-0.228917065207109,-0.41965422902712,-0.0201294343874775,-0.132469216778985,-0.354596433911846,-0.469071155204078,-0.432858473396859,0.656130408532561,-0.213840479060146,-0.420810245631733,-0.418315169011335,-0.126452471571911,-0.0908624725909145,-0.485449478175412,-0.350328254049208,-0.344349917210845,-0.340322431073947,-0.470593938140891,-0.446519906611095,-0.408448807028179,-0.347959497246875,-0.4089191153033,-0.0727799884334712,-0.474472001693979,-0.211627994716002,-0.430846255194012,-0.153442851131496,-0.518176300778863,-0.343695994722798,-0.253597873580402,-0.454015564419965,-0.322136533762688,-0.441753782221167,-0.517482873116387,-0.177087302175805,-0.199399713377174,-0.469029623765057,-0.0507948168067409,-0.182397711988819,-0.233589838589962,-0.207489482679927,-0.440104340706417,-0.477047291020057,-0.363692210424416
"f080bc65d",5352666.66,15.4931054358132,"Medium",-0.440371722379529,-0.383040539350408,-0.436296427720844,-0.238235232188212,-0.415221501785809,0.30498578662618,3.32571135397478,-0.412910202166408,-0.413017926377675,-0.511648622405441,-0.385930248795158,-0.323516418684775,-0.340718158789502,0.031427152886482,0.988371610043716,-0.140770162608083,1.80539592279511,-0.169754543921627,3.19249358545479,-0.290827671159934,3.35047608015669,-0.317021956301936,-0.123361057474272,0.862363060609233,-0.36669900317086,-0.460035358969573,-0.445897957238811,-0.47916027497025,1.09393406068353,-0.321317305246719,-0.22200218101363,0.328909397563795,2.32414268456345,0.218192559337162,-0.509788423495451,-0.462819677882665,-0.439142080057547,-0.465091139051803,-0.377479167990418,-0.185551896703132,2.35758210045201,0.13142109017694,0.27237988196094,-0.465836040821493,-0.332810883349353,-0.474192620362157,3.44420118012402,-0.416086976688524,-0.422767706340989,-0.455691424548432,-0.47040424879068,3.06551044820271,-0.0831615919898563,1.31684827949474,-0.454015564419965,0.54499059371861,-0.157971761607633,-0.246450971983248,-0.17292278305235,-0.317400904531967,-0.487815432006651,-0.0746760838533145,0.305629920049187,-0.422211138615382,-0.395904540469238,-0.470907539925857,-0.443573069101941,-0.199329465160493
"e42aae1b8",12000000,16.3004172077523,"Medium",-0.441443938627914,-0.453794616380934,-0.177673577724994,-0.135454040881028,-0.367923284337741,-0.229717776075427,-0.492034587071833,-0.500326948479958,-0.211450006707765,-0.091344655885797,-0.384807124242346,-0.100457232912398,-0.239666670634653,-0.0898161073900371,-0.187170204033527,-0.256910263259976,-0.0778410320536331,-0.224034079243599,-0.433144161039608,-0.430210587937007,-0.0419012248182337,-0.211963113368341,-0.128178660696244,-0.381786597768297,-0.321273123348443,-0.184304719378384,-0.260837892074376,-0.132469216778985,0.0830601457263511,-0.454259467051105,-0.212538689279761,-0.366763381772517,-0.213840479060146,-0.188295409118568,-0.249769583884652,-0.126452471571911,-0.0908624725909145,-0.485449478175412,-0.352716119444689,-0.372005752243088,-0.312614522980636,-0.203399600402468,-0.247370136475652,-0.195832151306599,-0.366226943417415,-0.474192620362157,-0.414536109053015,-0.256666612110308,-0.211627994716002,-0.17652397206205,-0.153442851131496,-0.446936481064763,-0.0748340077460308,-0.498586225712004,-0.176041683548236,-0.256342977783587,-0.383256114706084,-0.341868249403691,-0.177087302175805,-0.199399713377174,-0.233829976860768,-0.225974969933074,-0.182397711988819,-0.233589838589962,-0.207489482679927,-0.189021217488055,-0.0813761167455798,-0.244357232370595
"5aab7cc72",20000000,16.8112428315183,"Medium",0.741118679090804,0.0683768751882411,3.79534534499471,-0.345423031845904,1.64839358284772,-0.348892982578267,-0.188176740998071,-0.538062075761844,-0.123540231786043,-0.341511576909697,-0.314161057755622,-0.353576913613376,3.46841512028843,0.00609164453476246,0.579731360787385,2.98651674103519,0.615113913486812,-0.363072886106391,0.134341913668022,-0.448266244226531,1.10020084671114,-0.358640491350667,-0.4749159822006,-0.02947543080957,1.12778275227533,-0.323360765318193,-0.279054668253103,-0.451820762410442,-0.307349500468923,-0.482430717067545,-0.283204041554044,-0.0559576723487668,-0.468712818231868,4.18292154799536,-0.145558555640517,-0.462819677882665,-0.471563120381329,5.15671879322474,0.266271654739456,0.105518332052212,-0.0784078990136535,3.50270524875679,3.27699396793357,-0.465836040821493,-0.347751574501277,3.11585015787493,1.6722474769777,-0.440908196108486,-0.0895663154804505,0.236199367599976,-0.274014348612777,-0.0305073530996146,9.5861742281088,0.0467859332336175,-0.1267725628201,-0.375592701143947,-0.492474626068967,-0.254060937547343,3.76086053323389,-0.382395817053647,0.0405723631970793,0.723782233864824,-0.28639122669293,3.53064579667641,1.38037187251799,-0.391517851215961,-0.464714682944962,4.41310208937569
"1df3ca92e",296444.44,12.5996150936889,"Medium",-0.28468412179074,-0.194896589859672,-0.177673577724994,-0.135454040881028,-0.283706080845672,-0.229717776075427,-0.298583726382774,-0.299374779677504,-0.211450006707765,-0.091344655885797,-0.262706729531495,-0.100457232912398,-0.239666670634653,-0.0898161073900371,-0.187170204033527,-0.256910263259976,-0.220977473627257,-0.22614700192408,-0.223555734322297,-0.176868917254363,-0.274996347166416,-0.211963113368341,-0.128178660696244,-0.244273822433733,-0.231008180563376,-0.184304719378384,-0.260837892074376,-0.132469216778985,-0.353588656834153,-0.224629895502279,-0.325601899266205,-0.257087838059997,-0.213840479060146,-0.188295409118568,-0.249769583884652,-0.126452471571911,-0.0908624725909145,-0.227286348224205,-0.287713117012149,-0.232530082172031,-0.213436675480756,-0.203399600402468,-0.247370136475652,-0.195832151306599,-0.233595325342295,-0.210823916385688,-0.17913863463308,-0.256666612110308,-0.211627994716002,-0.17652397206205,-0.153442851131496,-0.265046364594082,-0.248814026314995,-0.259636617984702,-0.176041683548236,-0.365445825543948,-0.267541647951624,-0.0862026278454126,-0.177087302175805,-0.199399713377174,-0.233829976860768,-0.229324900314689,-0.182397711988819,-0.233589838589962,-0.207489482679927,-0.189021217488055,-0.0813761167455798,-0.244357232370595
"24204cd10",550000,13.2176735572087,"Medium",-0.28468412179074,-0.194896589859672,-0.177673577724994,-0.135454040881028,-0.283706080845672,-0.229717776075427,-0.298583726382774,-0.299374779677504,-0.211450006707765,-0.091344655885797,-0.310419948323443,-0.100457232912398,-0.239666670634653,-0.0898161073900371,-0.187170204033527,-0.256910263259976,-0.220977473627257,-0.22614700192408,-0.223555734322297,-0.176868917254363,-0.274996347166416,-0.211963113368341,-0.128178660696244,-0.244273822433733,-0.231008180563376,-0.184304719378384,-0.260837892074376,-0.132469216778985,-0.32737461203325,-0.224629895502279,-0.472230158622728,-0.257087838059997,-0.213840479060146,-0.188295409118568,-0.249769583884652,-0.126452471571911,-0.0908624725909145,-0.227286348224205,-0.367252350860663,-0.232530082172031,-0.213436675480756,-0.203399600402468,-0.247370136475652,-0.195832151306599,-0.233595325342295,-0.210823916385688,-0.17913863463308,-0.256666612110308,-0.211627994716002,-0.17652397206205,-0.153442851131496,-0.265046364594082,-0.248814026314995,-0.259636617984702,-0.176041683548236,-0.349580252680579,-0.267541647951624,-0.0862026278454126,-0.177087302175805,-0.199399713377174,-0.233829976860768,-0.229324900314689,-0.182397711988819,-0.233589838589962,-0.207489482679927,-0.189021217488055,-0.0813761167455798,-0.244357232370595
"6726fff18",115636.36,11.6582057186373,"Medium",-0.28468412179074,-0.194896589859672,-0.177673577724994,-0.135454040881028,-0.283706080845672,-0.229717776075427,-0.298583726382774,-0.299374779677504,-0.211450006707765,-0.091344655885797,-0.262706729531495,-0.100457232912398,-0.239666670634653,-0.0898161073900371,-0.187170204033527,-0.256910263259976,-0.220977473627257,-0.22614700192408,-0.223555734322297,-0.176868917254363,-0.274996347166416,-0.211963113368341,-0.128178660696244,-0.244273822433733,-0.231008180563376,-0.184304719378384,-0.260837892074376,-0.132469216778985,-0.262585394532893,-0.224629895502279,-0.325601899266205,-0.257087838059997,-0.213840479060146,-0.188295409118568,-0.249769583884652,-0.126452471571911,-0.0908624725909145,-0.227286348224205,-0.239211877598117,-0.232530082172031,-0.213436675480756,-0.203399600402468,-0.247370136475652,-0.195832151306599,-0.233595325342295,-0.210823916385688,-0.17913863463308,-0.256666612110308,-0.211627994716002,-0.17652397206205,-0.153442851131496,-0.265046364594082,-0.248814026314995,-0.259636617984702,-0.176041683548236,-0.286528338222118,-0.267541647951624,-0.0862026278454126,-0.177087302175805,-0.199399713377174,-0.233829976860768,-0.229324900314689,-0.182397711988819,-0.233589838589962,-0.207489482679927,-0.189021217488055,-0.0813761167455798,-0.244357232370595
"bf6c2d1ef",3076666.66,14.9393573156441,"High",-0.28468412179074,-0.194896589859672,-0.177673577724994,-0.135454040881028,-0.283706080845672,-0.229717776075427,-0.298583726382774,-0.299374779677504,-0.211450006707765,-0.091344655885797,-0.351746157167278,-0.100457232912398,-0.239666670634653,-0.0898161073900371,-0.187170204033527,-0.256910263259976,-0.220977473627257,-0.22614700192408,-0.223555734322297,-0.176868917254363,-0.274996347166416,-0.211963113368341,-0.128178660696244,-0.244273822433733,-0.231008180563376,-0.184304719378384,-0.260837892074376,-0.132469216778985,-0.375245971492732,-0.224629895502279,-0.5330304193774,-0.257087838059997,-0.213840479060146,-0.188295409118568,-0.249769583884652,-0.126452471571911,-0.0908624725909145,-0.227286348224205,-0.303649907540508,-0.232530082172031,-0.213436675480756,-0.203399600402468,-0.247370136475652,-0.195832151306599,-0.233595325342295,-0.210823916385688,-0.17913863463308,-0.256666612110308,-0.211627994716002,-0.17652397206205,-0.153442851131496,-0.265046364594082,-0.297745577802433,-0.259636617984702,-0.176041683548236,-0.353904286258808,-0.267541647951624,-0.0862026278454126,-0.177087302175805,-0.199399713377174,-0.233829976860768,-0.229324900314689,-0.182397711988819,-0.233589838589962,-0.207489482679927,-0.189021217488055,-0.0813761167455798,-0.244357232370595
"d8e48b069",247166.66,12.4178181249197,"High",-0.28468412179074,-0.194896589859672,-0.177673577724994,-0.135454040881028,-0.283706080845672,-0.229717776075427,-0.298583726382774,-0.299374779677504,-0.211450006707765,-0.091344655885797,-0.262706729531495,-0.100457232912398,-0.239666670634653,-0.0898161073900371,-0.187170204033527,-0.256910263259976,-0.220977473627257,-0.22614700192408,-0.223555734322297,-0.176868917254363,-0.274996347166416,-0.211963113368341,-0.128178660696244,-0.244273822433733,-0.231008180563376,-0.184304719378384,-0.260837892074376,-0.132469216778985,-0.391323688960457,-0.224629895502279,-0.404175025863311,-0.257087838059997,-0.213840479060146,-0.188295409118568,-0.249769583884652,-0.126452471571911,-0.0908624725909145,-0.227286348224205,-0.329721860080797,-0.232530082172031,-0.213436675480756,-0.203399600402468,-0.247370136475652,-0.195832151306599,-0.233595325342295,-0.210823916385688,-0.17913863463308,-0.256666612110308,-0.211627994716002,-0.17652397206205,-0.153442851131496,-0.265046364594082,-0.248814026314995,-0.259636617984702,-0.176041683548236,-0.302340553196023,-0.267541647951624,-0.0862026278454126,-0.177087302175805,-0.199399713377174,-0.233829976860768,-0.229324900314689,-0.182397711988819,-0.233589838589962,-0.207489482679927,-0.189021217488055,-0.0813761167455798,-0.244357232370595
"d94655f86",834800,13.6349474541852,"High",-0.28468412179074,-0.194896589859672,-0.177673577724994,-0.135454040881028,-0.283706080845672,-0.229717776075427,-0.298583726382774,-0.299374779677504,-0.211450006707765,-0.091344655885797,-0.262706729531495,-0.100457232912398,-0.239666670634653,-0.0898161073900371,-0.187170204033527,-0.256910263259976,-0.220977473627257,-0.22614700192408,-0.223555734322297,-0.176868917254363,-0.274996347166416,-0.211963113368341,-0.128178660696244,-0.244273822433733,-0.231008180563376,-0.184304719378384,-0.260837892074376,-0.132469216778985,-0.311350965923607,-0.224629895502279,-0.325601899266205,-0.257087838059997,-0.213840479060146,-0.188295409118568,-0.249769583884652,-0.126452471571911,-0.0908624725909145,-0.227286348224205,-0.239211877598117,-0.232530082172031,-0.213436675480756,-0.203399600402468,-0.247370136475652,-0.195832151306599,-0.233595325342295,-0.210823916385688,-0.17913863463308,-0.256666612110308,-0.211627994716002,-0.17652397206205,-0.153442851131496,-0.265046364594082,-0.248814026314995,-0.259636617984702,-0.176041683548236,-0.328208705106718,-0.267541647951624,-0.0862026278454126,-0.177087302175805,-0.199399713377174,-0.233829976860768,-0.229324900314689,-0.182397711988819,-0.233589838589962,-0.207489482679927,-0.189021217488055,-0.0813761167455798,-0.244357232370595
"eacc7ab9e",440000,12.9945300058944,"High",-0.28468412179074,-0.194896589859672,-0.177673577724994,-0.135454040881028,-0.283706080845672,-0.229717776075427,-0.298583726382774,-0.299374779677504,-0.211450006707765,-0.091344655885797,-0.388666873824899,-0.100457232912398,-0.239666670634653,-0.0898161073900371,-0.187170204033527,-0.256910263259976,-0.220977473627257,-0.22614700192408,-0.223555734322297,-0.176868917254363,-0.274996347166416,-0.211963113368341,-0.128178660696244,-0.244273822433733,-0.231008180563376,-0.184304719378384,-0.260837892074376,-0.132469216778985,-0.379627823367254,-0.224629895502279,-0.429992994122778,-0.305074748567634,-0.213840479060146,-0.188295409118568,-0.249769583884652,-0.126452471571911,-0.0908624725909145,-0.227286348224205,-0.35126178206602,-0.232530082172031,-0.213436675480756,-0.203399600402468,-0.247370136475652,-0.195832151306599,-0.233595325342295,-0.210823916385688,-0.17913863463308,-0.256666612110308,-0.211627994716002,-0.17652397206205,-0.153442851131496,-0.265046364594082,-0.340127030301799,-0.259636617984702,-0.176041683548236,-0.327331223698621,-0.267541647951624,-0.0862026278454126,-0.177087302175805,-0.199399713377174,-0.233829976860768,-0.229324900314689,-0.182397711988819,-0.233589838589962,-0.207489482679927,-0.189021217488055,-0.0813761167455798,-0.244357232370595
"a36b78ff7",60000,11.0020998412042,"High",-0.368686407487508,-0.479086797762887,-0.177673577724994,-0.135454040881028,-0.283706080845672,-0.229717776075427,-0.409834087662945,-0.492803671269072,-0.211450006707765,-0.091344655885797,-0.0930585896490101,-0.100457232912398,-0.239666670634653,-0.0898161073900371,-0.187170204033527,-0.256910263259976,-0.320115443659288,-0.36010291157562,-0.441566421104358,-0.449784944288266,-0.431097832901758,-0.211963113368341,-0.128178660696244,-0.251821554628061,-0.348246595719152,-0.184304719378384,-0.260837892074376,-0.132469216778985,-0.376708235016768,-0.434220124255905,-0.526674264830261,-0.393888880061188,-0.213840479060146,-0.188295409118568,-0.249769583884652,-0.126452471571911,-0.0908624725909145,-0.485449478175412,-0.169420766387921,-0.332752308971518,-0.210128646710764,-0.203399600402468,-0.247370136475652,-0.195832151306599,-0.0924647574411467,-0.210823916385688,-0.396309114917682,-0.256666612110308,-0.211627994716002,-0.17652397206205,-0.153442851131496,-0.0200372594634486,-0.360648575722544,-0.428546684142414,-0.176041683548236,0.102678540339236,-0.49747007841125,-0.480603802136721,-0.177087302175805,-0.199399713377174,-0.233829976860768,-0.372467083535261,-0.182397711988819,-0.233589838589962,-0.207489482679927,-0.189021217488055,-0.0813761167455798,-0.244357232370595
"16a02e67a",2352551.72,14.6710111353222,"High",-0.28468412179074,-0.194896589859672,-0.177673577724994,-0.135454040881028,-0.283706080845672,-0.229717776075427,-0.298583726382774,-0.383101231968776,-0.211450006707765,-0.091344655885797,-0.260664160343765,-0.100457232912398,-0.239666670634653,-0.0898161073900371,-0.187170204033527,-0.256910263259976,-0.0842155529933153,-0.36685285369101,-0.223555734322297,-0.176868917254363,-0.498005295622944,-0.211963113368341,-0.128178660696244,-0.340758109564886,-0.322163826874373,-0.184304719378384,-0.260837892074376,-0.132469216778985,-0.374040591380313,-0.482430717067545,-0.337896490253824,-0.118503821306001,-0.213840479060146,-0.188295409118568,-0.249769583884652,-0.126452471571911,-0.0908624725909145,-0.227286348224205,-0.377479167990418,-0.345559240859651,-0.305061614475585,-0.203399600402468,-0.247370136475652,-0.195832151306599,-0.333701978284501,-0.210823916385688,-0.430381165554467,-0.256666612110308,-0.211627994716002,-0.17652397206205,-0.153442851131496,-0.383014933739475,-0.381616241695915,-0.259636617984702,-0.176041683548236,-0.0673042325142695,-0.267541647951624,-0.0862026278454126,-0.177087302175805,-0.199399713377174,-0.233829976860768,-0.34983710451314,-0.182397711988819,-0.233589838589962,-0.207489482679927,-0.189021217488055,-0.0813761167455798,-0.244357232370595
"c9573f4ac",819750,13.6167546947069,"High",-0.228021846261564,0.311053754777104,-0.35675047964657,-0.409021126309467,-0.0254858638792225,-0.415198316996094,-0.39224441601192,-0.399437005649425,-0.462321510229604,-0.471339457887963,-0.363926513458092,-0.509604144275873,-0.485975040388884,-0.42560338690171,3.09166701062777,-0.440348922158462,-0.154407576897516,-0.36685285369101,-0.21997385457318,-0.476446567594292,-0.458824240410945,-0.157985815608439,-0.187161764733661,0.0465632669399793,-0.3319615656596,-0.460035358969573,-0.437944622421032,-0.333219351861009,0.586773509307349,-0.482430717067545,-0.448303406684154,-0.341387915631501,-0.400341396722233,-0.43320002372129,-0.509788423495451,-0.462819677882665,-0.523751550638262,-0.340032770149635,-0.329102783867154,0.0651348660084823,-0.271428220181763,-0.410392435309108,0.783235010363296,-0.465836040821493,-0.341187175739747,0.494822232011591,-0.454925468762598,-0.452491431837802,-0.39469622761105,-0.409963733103714,-0.458799391052895,-0.457622454021878,-0.388308049985288,-0.156880889628196,-0.443681574895759,-0.177866889934471,5.05063040792872,-0.499921410745117,-0.47682020662811,-0.334180754523714,-0.444370082964172,1.15959627183133,-0.459679041574971,-0.384912255875246,-0.416351700915222,-0.470907539925857,-0.437749338489702,-0.286713711360256
"f5fcec8dd",588000,13.2844822268808,"High",2.05202047492838,1.71290225640686,-0.124530355225917,4.03141212084317,-0.523792410018872,0.0409663583400881,0.279990487966523,1.2899160891466,-0.10684601641167,-0.472621448249245,-0.0915650465409867,-0.452666030352287,3.29275197171651,-0.492467098073422,5.37524487411903,-0.432465270591346,-0.0132402692415375,-0.279373603875558,1.22219297013481,0.401024579186309,1.15002622688223,-0.339329833627439,-0.258221432765121,0.258451321166312,-0.0979836468954363,0.198487683168893,-0.145818634564003,-0.47916027497025,0.204304549003257,2.11687534115038,2.3158811750578,-0.301137176235407,4.5437043640963,3.28466263650249,-0.485324999262728,5.22119242393627,-0.474396026132845,-0.485449478175412,-0.103741354209197,-0.368258832658074,0.00735826182092823,-0.395342059601162,0.805303951910278,-0.440437627727428,9.5887589342798,-0.474192620362157,-0.454925468762598,0.0505519484067747,3.42774293703177,-0.31731326611875,4.24295335547898,-0.472464082049591,-0.388308049985288,1.21385954572993,-0.454015564419965,-0.364975176105975,-0.0374841263184526,0.325686838984195,0.684743279039242,-0.473676760678277,-0.252434893713522,-0.230125580428853,0.227537168863048,-0.150081534950104,3.70516414410334,0.0721179308498356,-0.308134605420089,1.81630612626449
